	Score	totalLenHits	fracTranscriptHit	longestHit	seqName
1088	50.98771550521161	880	0.4	825	>ENSMUST00000181049.1|ENSMUSG00000097301.1|-|-|AW121686-201|AW121686|2200|
1089	50.9786304384592	643	0.20910569105691057	483	>ENSMUST00000192891.1|ENSMUSG00000102714.1|OTTMUSG00000049050.1|OTTMUST00000125289.1|RP24-423J19.3-001|RP24-423J19.3|3075|
1090	50.954762259682184	704	0.36685773840541946	476	>ENSMUST00000180609.1|ENSMUSG00000097591.1|-|-|A330032B11Rik-201|A330032B11Rik|1919|
1091	50.933964860930814	806	0.2203992343450916	308	>ENSMUST00000185808.1|ENSMUSG00000099879.1|OTTMUSG00000049424.1|OTTMUST00000125997.1|RP23-99I11.2-001|RP23-99I11.2|3657|
1092	50.89335110517641	810	1.0	810	>ENSMUST00000126009.1|ENSMUSG00000087381.8|OTTMUSG00000028969.2|OTTMUST00000071795.1|RP23-118E21.9-001|RP23-118E21.9|810|
1093	50.88273974183073	450	0.17653981953707337	267	>ENSMUST00000195964.1|ENSMUSG00000106364.1|OTTMUSG00000052426.2|OTTMUST00000131513.2|RP23-1A12.2-001|RP23-1A12.2|2549|
1094	50.87535763720189	2304	1.0	2304	>ENSMUST00000203378.1|ENSMUSG00000090254.7|OTTMUSG00000034556.2|OTTMUST00000141611.1|RP23-83N10.1-004|RP23-83N10.1|2304|
1095	50.81823195711786	629	0.2829509671614935	527	>ENSMUST00000222666.1|ENSMUSG00000113385.1|OTTMUSG00000066283.1|OTTMUST00000161076.1|RP23-367G12.8-001|RP23-367G12.8|2223|
1096	50.81780946101236	410	0.27796610169491526	349	>ENSMUST00000224641.1|ENSMUSG00000114516.1|OTTMUSG00000067889.1|OTTMUST00000164170.1|RP23-370B22.4-002|RP23-370B22.4|1475|
1097	50.788819130872525	963	0.59079754601227	963	>ENSMUST00000163707.1|ENSMUSG00000091709.1|OTTMUSG00000035279.1|OTTMUST00000089975.1|RP23-230O9.3-001|RP23-230O9.3|1630|
1098	50.75078596228104	1794	0.5287356321839081	1206	>ENSMUST00000197355.1|ENSMUSG00000105782.1|OTTMUSG00000055106.1|OTTMUST00000136466.1|RP23-282A16.1-001|RP23-282A16.1|3393|
1099	50.722602727676076	1455	0.5126849894291755	715	>ENSMUST00000199788.1|ENSMUSG00000104793.1|OTTMUSG00000055094.1|OTTMUST00000136430.1|RP24-324M10.2-001|RP24-324M10.2|2838|
1100	50.6994828253375	827	0.20374476472037448	573	>ENSMUST00000198585.1|ENSMUSG00000072769.6|OTTMUSG00000053972.1|OTTMUST00000134192.1|RP24-317M4.4-002|RP24-317M4.4|4059|
1101	50.68126621424696	1412	0.8161849710982659	1350	>ENSMUST00000180870.1|ENSMUSG00000097535.1|OTTMUSG00000063151.1|OTTMUST00000153748.1|RP23-110E20.7-001|RP23-110E20.7|1730|
1102	50.60525929154301	1309	0.5347222222222222	1309	>ENSMUST00000229365.1|ENSMUSG00000116081.1|OTTMUSG00000070776.1|OTTMUST00000171036.1|RP23-250O18.1-001|RP23-250O18.1|2448|
1103	50.59426399916947	539	0.29566648381788263	387	>ENSMUST00000219321.1|ENSMUSG00000112745.1|OTTMUSG00000065495.1|OTTMUST00000159539.1|RP23-348F2.2-001|RP23-348F2.2|1823|
1104	50.59383022397287	595	0.507679180887372	595	>ENSMUST00000129907.2|ENSMUSG00000078706.4|OTTMUSG00000001985.3|OTTMUST00000003986.3|RP23-85A17.4-001|RP23-85A17.4|1172|
1105	50.5890229293625	595	0.1504424778761062	327	>ENSMUST00000198535.1|ENSMUSG00000104965.1|OTTMUSG00000052842.1|OTTMUST00000132250.1|RP23-132D7.2-001|RP23-132D7.2|3955|
1106	50.581319544333155	1412	0.6115201385881334	1142	>ENSMUST00000205735.1|ENSMUSG00000108436.1|OTTMUSG00000058675.1|OTTMUST00000144129.1|RP23-137A24.6-001|RP23-137A24.6|2309|
1107	50.56038434535549	559	0.2659372026641294	301	>ENSMUST00000220905.1|ENSMUSG00000113580.1|OTTMUSG00000067061.1|OTTMUST00000162492.1|RP24-111I3.2-001|RP24-111I3.2|2102|
1108	50.49588825259025	760	0.3146997929606625	594	>ENSMUST00000209497.1|ENSMUSG00000110001.1|OTTMUSG00000060230.1|OTTMUST00000147449.1|RP23-323L3.5-001|RP23-323L3.5|2415|
1109	50.491361953598016	528	0.39285714285714285	528	>ENSMUST00000200448.1|ENSMUSG00000105228.1|OTTMUSG00000054818.1|OTTMUST00000135842.1|RP23-180G16.2-001|RP23-180G16.2|1344|
1110	50.4820843158077	1667	0.45872317006053936	1396	>ENSMUST00000135767.1|ENSMUSG00000087246.1|OTTMUSG00000011526.1|OTTMUST00000026919.1|RP23-52D18.4-001|RP23-52D18.4|3634|
1111	50.454315799820165	2563	0.64640605296343	1166	>ENSMUST00000207625.1|ENSMUSG00000108985.1|OTTMUSG00000059074.1|OTTMUST00000144912.1|RP23-428N8.4-001|RP23-428N8.4|3965|
1112	50.45244273460543	1002	0.39171227521501173	725	>ENSMUST00000146751.1|ENSMUSG00000085196.1|OTTMUSG00000018608.1|OTTMUST00000044780.1|AC127556.5-001|AC127556.5|2558|
1113	50.44599196234208	861	0.26274031126029906	611	>ENSMUST00000198446.1|ENSMUSG00000106432.1|OTTMUSG00000054112.1|OTTMUST00000134444.1|RP23-333I5.3-001|RP23-333I5.3|3277|
1114	50.441813632845424	311	0.07220803343394475	311	>ENSMUST00000207029.1|ENSMUSG00000109498.1|OTTMUSG00000059753.1|OTTMUST00000146481.1|RP24-344N22.4-001|RP24-344N22.4|4307|
1115	50.42849516406568	805	0.679324894514768	805	>ENSMUST00000145577.1|ENSMUSG00000078618.3|OTTMUSG00000008070.2|OTTMUST00000018311.2|RP23-47A6.3-001|RP23-47A6.3|1185|
1116	50.389677646650625	291	0.5	291	>ENSMUST00000210764.1|ENSMUSG00000109651.1|OTTMUSG00000061539.1|OTTMUST00000150121.1|RP23-279O5.2-003|RP23-279O5.2|582|
1117	50.38353161556006	980	0.8757819481680071	880	>ENSMUST00000161868.1|ENSMUSG00000090118.1|OTTMUSG00000031120.1|OTTMUST00000077101.1|AC151736.3-001|AC151736.3|1119|
1118	50.37436172570921	255	0.08562793821356615	179	>ENSMUST00000195864.1|ENSMUSG00000103796.1|OTTMUSG00000046799.1|OTTMUST00000121432.1|RP24-212A18.1-001|RP24-212A18.1|2978|
1119	50.37037475805482	874	0.6431199411331862	634	>ENSMUST00000161091.1|ENSMUSG00000089941.1|OTTMUSG00000031250.2|OTTMUST00000077416.2|AC090963.3-002|AC090963.3|1359|
1120	50.33001096153981	324	0.13388429752066117	177	>ENSMUST00000217413.1|ENSMUSG00000111291.1|OTTMUSG00000063228.1|OTTMUST00000153969.1|RP23-162P10.8-001|RP23-162P10.8|2420|
1121	50.319995536332954	669	0.41042944785276075	465	>ENSMUST00000220620.1|ENSMUSG00000113669.1|OTTMUSG00000067106.2|OTTMUST00000162600.1|RP23-49E21.2-002|RP23-49E21.2|1630|
1122	50.31848901680807	301	0.21423487544483985	183	>ENSMUST00000210400.1|ENSMUSG00000109696.1|OTTMUSG00000061519.1|OTTMUST00000150083.1|RP24-486I4.3-001|RP24-486I4.3|1405|
1123	50.31133468734822	465	0.12533692722371967	288	>ENSMUST00000208041.1|ENSMUSG00000100005.7|OTTMUSG00000046219.3|OTTMUST00000146281.1|RP24-240G4.2-005|RP24-240G4.2|3710|
1124	50.2933430308949	1907	0.7854200988467874	1598	>ENSMUST00000186471.1|ENSMUSG00000056411.2|OTTMUSG00000007191.2|OTTMUST00000016599.2|RP23-89M15.2-001|RP23-89M15.2|2428|
1125	50.28899840231588	529	0.9042735042735043	529	>ENSMUST00000148244.1|ENSMUSG00000086063.1|OTTMUSG00000005760.1|OTTMUST00000012772.1|RP23-419P16.12-001|RP23-419P16.12|585|
1126	50.27133960643914	838	0.4863609982588508	838	>ENSMUST00000181742.1|ENSMUSG00000097848.2|OTTMUSG00000067864.1|OTTMUST00000164108.1|RP24-121M11.4-001|RP24-121M11.4|1723|
1127	50.22331629170856	757	0.5361189801699717	559	>ENSMUST00000196193.1|ENSMUSG00000105172.1|OTTMUSG00000055206.1|OTTMUST00000136718.1|CH36-12I15.4-001|CH36-12I15.4|1412|
1128	50.22142644847395	771	0.31520850367947667	652	>ENSMUST00000130373.1|ENSMUSG00000085421.1|OTTMUSG00000003309.1|OTTMUST00000006932.1|RP23-326P8.1-001|RP23-326P8.1|2446|
1129	50.21514400853994	551	0.8273273273273273	551	>ENSMUST00000178990.1|ENSMUSG00000091154.2|OTTMUSG00000042371.1|OTTMUST00000111662.1|RP23-479K9.1-001|Proscos|666|
1130	50.21293747849268	1004	0.4794651384909265	690	>ENSMUST00000204946.1|ENSMUSG00000107971.1|OTTMUSG00000056831.1|OTTMUST00000140194.1|RP23-259J8.5-001|RP23-259J8.5|2094|
1131	50.19615563062234	366	1.0	366	>ENSMUST00000152645.1|ENSMUSG00000087062.1|OTTMUSG00000012861.1|OTTMUST00000030839.1|RP23-354G20.4-001|RP23-354G20.4|366|
1132	50.15862998160628	942	0.6762383345297918	942	>ENSMUST00000220118.1|ENSMUSG00000112889.1|OTTMUSG00000064868.1|OTTMUST00000157966.1|RP23-402A24.4-001|RP23-402A24.4|1393|
1133	50.14961603708832	919	0.3178830854375649	403	>ENSMUST00000143732.7|ENSMUSG00000073529.9|OTTMUSG00000034062.1|OTTMUST00000086043.1|AC162291.2-001|AC162291.2|2891|
1134	50.12443627389234	594	0.226890756302521	314	>ENSMUST00000180649.1|ENSMUSG00000097643.1|OTTMUSG00000069747.1|OTTMUST00000168716.1|RP23-207L14.2-001|RP23-207L14.2|2618|
1135	50.10557509106275	632	0.34051724137931033	425	>ENSMUST00000192025.1|ENSMUSG00000102523.1|OTTMUSG00000050882.1|OTTMUST00000128960.1|RP23-288J11.1-001|RP23-288J11.1|1856|
1136	50.10218496043058	2422	0.6818693693693694	1158	>ENSMUST00000194249.1|ENSMUSG00000103159.1|OTTMUSG00000049984.1|OTTMUST00000127192.1|RP23-328J8.3-001|RP23-328J8.3|3552|
1137	50.079799382544024	1621	0.7571228397944886	828	>ENSMUST00000210796.1|ENSMUSG00000109799.1|OTTMUSG00000060175.1|OTTMUST00000147287.1|RP24-83E15.3-001|RP24-83E15.3|2141|
1138	50.054652129161695	1603	0.6037664783427495	1258	>ENSMUST00000181927.2|ENSMUSG00000097870.2|OTTMUSG00000063129.1|OTTMUST00000153678.1|RP24-79P21.2-001|RP24-79P21.2|2655|
1139	50.054007079635994	1371	0.38500421229991577	752	>ENSMUST00000194515.1|ENSMUSG00000102999.1|OTTMUSG00000044501.1|OTTMUST00000117140.1|RP24-225O12.6-001|RP24-225O12.6|3561|
1140	50.02172398272029	343	0.04493057374901755	217	>ENSMUST00000194520.1|ENSMUSG00000103976.1|OTTMUSG00000049794.1|OTTMUST00000126832.1|RP24-541A5.1-001|RP24-541A5.1|7634|
1141	49.98712910111567	1186	0.4572089437162683	501	>ENSMUST00000147378.1|ENSMUSG00000087695.1|OTTMUSG00000033244.1|OTTMUST00000083315.1|AC158776.2-001|AC158776.2|2594|
1142	49.96514164770435	483	0.2702853945159485	481	>ENSMUST00000180725.1|ENSMUSG00000097722.1|-|-|Gm26841-201|Gm26841|1787|
1143	49.95479228113845	426	0.40804597701149425	426	>ENSMUST00000216164.1|ENSMUSG00000100795.2|OTTMUSG00000049591.2|OTTMUST00000154469.1|RP23-441D9.9-003|RP23-441D9.9|1044|
1144	49.950166166310055	624	0.27969520394441955	334	>ENSMUST00000196744.1|ENSMUSG00000104528.1|OTTMUSG00000052489.1|OTTMUST00000131631.1|RP23-287M3.2-001|RP23-287M3.2|2231|
1145	49.917344623790825	827	0.2748421402459289	696	>ENSMUST00000205859.1|ENSMUSG00000108521.1|OTTMUSG00000058558.1|OTTMUST00000143792.1|RP23-256J14.1-001|RP23-256J14.1|3009|
1146	49.916342716646	742	0.6091954022988506	517	>ENSMUST00000143122.1|ENSMUSG00000085347.1|OTTMUSG00000034152.1|OTTMUST00000086531.1|RP24-387B13.4-002|Hk1os|1218|
1147	49.88472283712008	1164	0.5487977369165488	840	>ENSMUST00000211381.1|ENSMUSG00000109819.1|OTTMUSG00000061008.1|OTTMUST00000149089.1|RP24-155I9.3-001|RP24-155I9.3|2121|
1148	49.873110554279265	977	1.0	977	>ENSMUST00000209831.1|ENSMUSG00000109651.1|OTTMUSG00000061539.1|OTTMUST00000150123.1|RP23-279O5.2-002|RP23-279O5.2|977|
1149	49.834584046557666	681	0.2930292598967298	534	>ENSMUST00000161820.7|ENSMUSG00000073154.10|OTTMUSG00000034249.1|OTTMUST00000086993.1|RP23-315E20.1-002|RP23-315E20.1|2324|
1150	49.822999663105435	240	0.09277155005798222	174	>ENSMUST00000204405.1|ENSMUSG00000107782.1|OTTMUSG00000057581.1|OTTMUST00000141537.1|RP23-411N5.2-001|RP23-411N5.2|2587|
1151	49.817808525056535	1792	0.5485154576063667	1116	>ENSMUST00000216299.1|ENSMUSG00000111158.1|OTTMUSG00000063573.1|OTTMUST00000154837.1|RP23-442M18.5-001|RP23-442M18.5|3267|
1152	49.80799811634881	884	0.24943566591422123	556	>ENSMUST00000181170.1|ENSMUSG00000091993.2|OTTMUSG00000042477.1|OTTMUST00000111990.1|RP23-116M12.2-001|RP23-116M12.2|3544|
1153	49.762164516163125	496	0.14766299493896992	205	>ENSMUST00000203298.1|ENSMUSG00000107865.1|OTTMUSG00000057170.1|OTTMUST00000140773.1|RP24-108G5.3-001|RP24-108G5.3|3359|
1154	49.74977535154312	580	0.26303854875283444	362	>ENSMUST00000197514.1|ENSMUSG00000104639.1|OTTMUSG00000054470.1|OTTMUST00000135071.1|RP23-347G20.4-001|RP23-347G20.4|2205|
1155	49.7374928060126	1675	0.7886064030131826	1675	>ENSMUST00000174277.1|ENSMUSG00000092375.1|OTTMUSG00000038075.1|OTTMUST00000098055.1|RP23-385C21.2-001|RP23-385C21.2|2124|
1156	49.73254806698151	768	0.3192019950124688	768	>ENSMUST00000218155.1|ENSMUSG00000112090.1|OTTMUSG00000065388.1|OTTMUST00000159281.1|RP23-159A20.1-001|RP23-159A20.1|2406|
1157	49.70376431515592	1026	0.375	620	>ENSMUST00000199761.1|ENSMUSG00000106637.1|OTTMUSG00000054485.1|OTTMUST00000135116.1|RP24-118C7.3-001|RP24-118C7.3|2736|
1158	49.69594111243282	388	0.1415025528811087	388	>ENSMUST00000196091.1|ENSMUSG00000105003.1|OTTMUSG00000052571.1|OTTMUST00000131779.1|RP23-1B20.2-001|RP23-1B20.2|2742|
1159	49.67965985390276	538	0.41673121611154146	461	>ENSMUST00000123544.1|ENSMUSG00000042549.10|OTTMUSG00000005821.1|OTTMUST00000012915.1|RP23-467E19.2-001|Map2k3os|1291|
1160	49.67261106909746	1270	0.38484848484848483	1194	>ENSMUST00000210575.1|ENSMUSG00000110341.1|OTTMUSG00000061421.1|OTTMUST00000149884.1|RP24-140P18.1-001|RP24-140P18.1|3300|
1161	49.656430481450684	1264	0.7596153846153846	1085	>ENSMUST00000156477.3|ENSMUSG00000086552.3|OTTMUSG00000001618.3|OTTMUST00000003166.3|RP23-13I22.2-001|Dlx4os|1664|
1162	49.63725101967975	1483	0.6582334664891256	1483	>ENSMUST00000050754.1|ENSMUSG00000047828.4|OTTMUSG00000066466.1|OTTMUST00000161479.1|RP23-102G6.2-001|RP23-102G6.2|2253|
1163	49.60011978798593	2031	0.8735483870967742	2031	>ENSMUST00000181851.1|ENSMUSG00000097495.1|OTTMUSG00000067419.1|OTTMUST00000163225.1|RP23-356F21.2-001|RP23-356F21.2|2325|
1164	49.591090606207445	367	0.41097424412094063	367	>ENSMUST00000209655.1|ENSMUSG00000109962.1|OTTMUSG00000059931.2|OTTMUST00000146818.2|RP23-178G8.4-001|RP23-178G8.4|893|
1165	49.569757963248236	1631	0.7707939508506616	1620	>ENSMUST00000211564.1|ENSMUSG00000073787.4|OTTMUSG00000036655.3|OTTMUST00000147399.1|RP23-134L4.2-004|RP23-134L4.2|2116|
1166	49.547340273875875	376	0.32809773123909247	275	>ENSMUST00000207445.1|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000146459.1|RP23-228O9.1-006|RP23-228O9.1|1146|
1167	49.54547535051529	963	0.5882712278558339	566	>ENSMUST00000216854.1|ENSMUSG00000111290.1|OTTMUSG00000063382.1|OTTMUST00000154405.1|RP23-9A12.4-001|RP23-9A12.4|1637|
1168	49.52156971477143	1594	0.5160246034315312	587	>ENSMUST00000131886.1|ENSMUSG00000085057.7|OTTMUSG00000012003.2|OTTMUST00000028468.1|RP23-264D16.1-001|RP23-264D16.1|3089|
1169	49.520487046512244	1196	0.7889182058047494	1196	>ENSMUST00000147937.1|ENSMUSG00000086951.1|OTTMUSG00000006105.1|OTTMUST00000013797.1|RP24-450M24.3-001|RP24-450M24.3|1516|
1170	49.49639206817744	850	0.847457627118644	724	>ENSMUST00000098678.7|ENSMUSG00000074274.7|OTTMUSG00000047514.2|OTTMUST00000122598.1|RP24-312B12.1-001|RP24-312B12.1|1003|
1171	49.470568029771584	1490	0.5667554203119056	899	>ENSMUST00000160091.7|ENSMUSG00000034764.15|OTTMUSG00000033203.2|OTTMUST00000083128.2|RP23-57A16.1-002|RP23-57A16.1|2629|
1172	49.45842083610751	1289	0.7917690417690417	871	>ENSMUST00000207008.1|ENSMUSG00000108533.1|OTTMUSG00000058064.1|OTTMUST00000142561.1|RP23-272E5.1-001|RP23-272E5.1|1628|
1173	49.431486894972295	506	0.8214285714285714	506	>ENSMUST00000163731.1|ENSMUSG00000091154.2|OTTMUSG00000042371.1|-|Proscos-201|Proscos|616|
1174	49.40447961038831	702	0.26420775310500566	512	>ENSMUST00000192865.1|ENSMUSG00000097493.3|OTTMUSG00000047162.2|OTTMUST00000121997.1|RP23-108H23.2-003|RP23-108H23.2|2657|
1175	49.390424902306336	396	0.21063829787234042	199	>ENSMUST00000135286.7|ENSMUSG00000011350.15|OTTMUSG00000033400.1|OTTMUST00000083853.1|AC161441.7-001|AC161441.7|1880|
1176	49.390424902306336	396	0.20297283444387493	199	>ENSMUST00000164057.7|ENSMUSG00000011350.15|OTTMUSG00000033400.1|-|Gm5893-204|AC161441.7|1951|
1177	49.35650999331756	1815	0.7029434546862897	1815	>ENSMUST00000184787.1|ENSMUSG00000098977.1|OTTMUSG00000044443.1|OTTMUST00000117044.1|RP23-297I16.6-001|RP23-297I16.6|2582|
1178	49.32222342987279	633	0.19257681776696076	633	>ENSMUST00000140954.7|ENSMUSG00000087174.7|OTTMUSG00000018116.1|OTTMUST00000043713.1|RP23-250A14.2-002|RP23-250A14.2|3287|
1179	49.27142109944949	857	0.5825968728755948	494	>ENSMUST00000188329.1|ENSMUSG00000101414.1|OTTMUSG00000048552.1|OTTMUST00000124404.1|RP23-5H15.2-001|RP23-5H15.2|1471|
1180	49.26674040753005	763	0.8544232922732363	476	>ENSMUST00000194909.1|ENSMUSG00000073528.7|OTTMUSG00000050294.2|OTTMUST00000128328.1|RP23-453J22.1-002|RP23-453J22.1|893|
1181	49.25885731885907	1356	0.874274661508704	1294	>ENSMUST00000194594.1|ENSMUSG00000103071.1|OTTMUSG00000046694.1|OTTMUST00000121301.1|RP24-541P18.1-001|RP24-541P18.1|1551|
1182	49.25141779237879	312	0.6129666011787819	312	>ENSMUST00000210560.1|ENSMUSG00000109964.1|OTTMUSG00000061003.1|OTTMUST00000149084.1|RP24-336D11.3-001|RP24-336D11.3|509|
1183	49.23830511778806	1982	0.5421225382932167	1300	>ENSMUST00000198804.1|ENSMUSG00000105517.1|OTTMUSG00000053345.1|OTTMUST00000133211.1|RP23-235G13.3-001|RP23-235G13.3|3656|
1184	49.18118075685061	743	0.26125175808720114	446	>ENSMUST00000210728.1|ENSMUSG00000109727.1|OTTMUSG00000061390.1|OTTMUST00000149788.1|RP24-225A21.3-001|RP24-225A21.3|2844|
1185	49.16163803552081	1734	0.8562962962962963	1114	>ENSMUST00000171190.1|ENSMUSG00000043833.6|OTTMUSG00000023556.1|-|2900005J15Rik-202|AC116151.2|2025|
1186	49.15375723279908	760	0.49032258064516127	454	>ENSMUST00000195385.1|ENSMUSG00000103469.1|OTTMUSG00000044544.1|OTTMUST00000117241.1|RP23-186E14.5-001|RP23-186E14.5|1550|
1187	49.07397499496733	726	0.42680776014109345	465	>ENSMUST00000139005.1|ENSMUSG00000052371.5|OTTMUSG00000016596.1|OTTMUST00000040115.1|RP23-313J15.13-002|Hoxd3os1|1701|
1188	49.0712756327855	351	0.3342857142857143	351	>ENSMUST00000193635.1|ENSMUSG00000102316.1|OTTMUSG00000045228.1|OTTMUST00000118819.1|RP23-331M15.1-001|RP23-331M15.1|1050|
1189	49.03406931518346	1699	0.412779397473275	755	>ENSMUST00000181910.1|ENSMUSG00000097493.3|OTTMUSG00000047162.2|OTTMUST00000121998.1|RP23-108H23.2-001|RP23-108H23.2|4116|
1190	48.998902372822215	758	0.16052520118593816	616	>ENSMUST00000130773.1|ENSMUSG00000085591.1|OTTMUSG00000012363.1|OTTMUST00000029438.1|RP23-288M4.1-001|RP23-288M4.1|4722|
1191	48.98289892941466	2129	0.557183983250458	1458	>ENSMUST00000147638.1|ENSMUSG00000086801.1|OTTMUSG00000028040.1|OTTMUST00000069444.1|AC152395.2-001|AC152395.2|3821|
1192	48.97169419353733	1052	0.7595667870036101	1022	>ENSMUST00000144896.1|ENSMUSG00000073242.4|OTTMUSG00000033137.1|OTTMUST00000082858.1|RP23-39N20.1-001|Dnmt3aos|1385|
1193	48.96607237565573	1363	0.19836996070440985	845	>ENSMUST00000215429.1|ENSMUSG00000110737.1|OTTMUSG00000063682.1|OTTMUST00000155062.1|RP23-440F7.2-001|RP23-440F7.2|6871|
1194	48.92746695417554	1532	0.42781345992739456	1532	>ENSMUST00000191772.1|ENSMUSG00000102465.1|OTTMUSG00000046443.1|OTTMUST00000120931.1|RP23-184I13.2-001|RP23-184I13.2|3581|
1195	48.92221797286652	560	0.3825136612021858	427	>ENSMUST00000143025.1|ENSMUSG00000085834.1|OTTMUSG00000024450.1|OTTMUST00000059957.1|RP23-377I1.3-001|RP23-377I1.3|1464|
1196	48.91542503982737	943	0.9751809720785936	943	>ENSMUST00000231015.1|ENSMUSG00000115867.1|OTTMUSG00000070761.2|OTTMUST00000170984.1|RP23-414K1.6-002|RP23-414K1.6|967|
1197	48.908411326172775	1012	0.7814671814671814	1002	>ENSMUST00000137073.1|ENSMUSG00000085852.1|OTTMUSG00000014546.1|OTTMUST00000034497.1|RP23-70K10.1-001|RP23-70K10.1|1295|
1198	48.88212170663155	647	0.4614835948644793	358	>ENSMUST00000154407.7|ENSMUSG00000087132.7|OTTMUSG00000028324.1|OTTMUST00000070201.1|AC124347.2-001|AC124347.2|1402|
1199	48.877441705062495	389	0.09574206251538273	257	>ENSMUST00000150329.1|ENSMUSG00000085091.1|OTTMUSG00000005186.1|OTTMUST00000011589.1|RP23-295E4.2-001|Egfros|4063|
1200	48.859390441320556	582	0.30583289542827113	312	>ENSMUST00000224647.1|ENSMUSG00000114634.1|OTTMUSG00000068158.1|OTTMUST00000164749.1|RP23-480O9.1-001|RP23-480O9.1|1903|
1201	48.81910578968461	828	0.25524044389642414	611	>ENSMUST00000181864.2|ENSMUSG00000097520.2|OTTMUSG00000061588.1|OTTMUST00000150243.1|RP23-194O23.1-001|RP23-194O23.1|3244|
1202	48.762448930721405	416	0.4988009592326139	366	>ENSMUST00000224213.1|ENSMUSG00000114714.1|OTTMUSG00000068179.1|OTTMUST00000164779.1|RP23-162E7.3-001|RP23-162E7.3|834|
1203	48.74651045289545	1246	0.5455341506129597	963	>ENSMUST00000212253.1|ENSMUSG00000110618.1|OTTMUSG00000062220.1|OTTMUST00000151803.1|RP23-263C23.7-001|RP23-263C23.7|2284|
1204	48.74104953482947	437	0.08024237972824091	270	>ENSMUST00000225931.1|ENSMUSG00000114584.1|OTTMUSG00000069038.2|OTTMUST00000167060.2|RP23-379C1.4-001|RP23-379C1.4|5446|
1205	48.70725088992731	531	0.15063829787234043	531	>ENSMUST00000181214.2|ENSMUSG00000074415.13|OTTMUSG00000042492.5|OTTMUST00000112036.2|RP23-442M18.1-002|RP23-442M18.1|3525|
1206	48.6937823880304	887	0.5621039290240811	729	>ENSMUST00000202931.1|ENSMUSG00000107049.1|OTTMUSG00000055252.1|OTTMUST00000136822.1|RP23-92N2.2-001|RP23-92N2.2|1578|
1207	48.68764920541048	357	0.234251968503937	357	>ENSMUST00000184762.1|ENSMUSG00000097882.2|OTTMUSG00000044881.1|OTTMUST00000117929.1|RP23-47L13.1-001|RP23-47L13.1|1524|
1208	48.6473959047961	534	0.39584877687175685	451	>ENSMUST00000205565.1|ENSMUSG00000108341.1|OTTMUSG00000058112.1|OTTMUST00000142681.1|RP23-352D23.1-001|RP23-352D23.1|1349|
1209	48.62403030360383	1010	0.2659294365455503	595	>ENSMUST00000201159.1|ENSMUSG00000106990.1|OTTMUSG00000056143.1|OTTMUST00000138816.1|RP23-23C4.6-001|RP23-23C4.6|3798|
1210	48.58386065059585	1001	0.584696261682243	612	>ENSMUST00000159738.1|ENSMUSG00000089968.1|OTTMUSG00000034990.1|OTTMUST00000088980.1|RP24-116A18.4-001|Nckap5los|1712|
1211	48.55782290416956	1166	0.35290556900726394	1097	>ENSMUST00000215366.1|ENSMUSG00000111006.1|OTTMUSG00000063872.1|OTTMUST00000155662.1|RP23-225H6.2-001|RP23-225H6.2|3304|
1212	48.51621393625055	1530	0.6821221578243424	1296	>ENSMUST00000186230.1|ENSMUSG00000099760.1|OTTMUSG00000049349.1|OTTMUST00000125799.1|RP24-338G10.2-001|RP24-338G10.2|2243|
1213	48.4903630694385	679	0.17361288672973665	548	>ENSMUST00000197016.4|ENSMUSG00000029092.9|OTTMUSG00000053866.5|OTTMUST00000134032.4|RP24-442E2.2-001|RP24-442E2.2|3911|
1214	48.462380546090344	954	0.46741793238608526	574	>ENSMUST00000195518.1|ENSMUSG00000103400.1|OTTMUSG00000050594.1|OTTMUST00000128292.1|RP24-229G16.1-001|RP24-229G16.1|2041|
1215	48.461125389663835	860	0.42658730158730157	633	>ENSMUST00000221450.1|ENSMUSG00000114165.1|OTTMUSG00000067096.1|OTTMUST00000162575.1|RP23-416E18.4-001|RP23-416E18.4|2016|
1216	48.453518855072616	724	0.21445497630331753	294	>ENSMUST00000199877.1|ENSMUSG00000106024.1|OTTMUSG00000053453.1|OTTMUST00000133354.1|RP24-303G10.1-001|RP24-303G10.1|3376|
1217	48.40477193777065	497	0.1883289124668435	261	>ENSMUST00000209081.1|ENSMUSG00000108846.1|OTTMUSG00000059783.1|OTTMUST00000146523.1|RP23-56I4.3-001|RP23-56I4.3|2639|
1218	48.379893840636214	1248	0.5048543689320388	912	>ENSMUST00000064930.7|ENSMUSG00000052848.7|OTTMUSG00000054310.1|OTTMUST00000134755.1|RP24-572L22.1-001|RP24-572L22.1|2472|
1219	48.37207627841508	1336	0.5210608424336973	1336	>ENSMUST00000176290.1|ENSMUSG00000093535.1|OTTMUSG00000039932.1|OTTMUST00000103767.1|RP24-267O4.5-001|RP24-267O4.5|2564|
1220	48.37187451520731	1131	0.5085431654676259	818	>ENSMUST00000181510.2|ENSMUSG00000097414.2|OTTMUSG00000070935.3|OTTMUST00000171484.2|RP23-278C10.3-001|RP23-278C10.3|2224|
1221	48.3698323274171	631	0.3142430278884462	387	>ENSMUST00000202069.1|ENSMUSG00000106978.1|OTTMUSG00000028480.1|OTTMUST00000136660.1|AC156029.3-003|N4bp2os|2008|
1222	48.353948795635006	1376	1.0	1376	>ENSMUST00000071254.6|ENSMUSG00000031802.9|OTTMUSG00000062453.1|-|Phxr4-201|CH25-309J2.2|1376|
